Time,axis_3_enc_position_resolver_motor,axis_3_raw_position_resolver_motor,axis_3_actual_position,raw_position_3_ext
102,170.7220458984375,31081.0,0.35517722955905756,2586
201,170.7220458984375,31081.0,0.35517722955905756,2586
305,170.8099365234375,31081.0,0.35517722955905756,2586
400,170.8099365234375,31081.0,0.35517722955905756,2586
499,170.8099365234375,31081.0,0.35517722955905756,2586
595,170.8099365234375,31081.0,0.35517722955905756,2586
696,170.8099365234375,31081.0,0.35517722955905756,2586
794,170.8099365234375,31081.0,0.35517722955905756,2586
894,170.8099365234375,31081.0,0.35517722955905756,2586
991,170.8099365234375,31087.0,0.3551543775577991,2586
1094,170.8099365234375,31087.0,0.3551543775577991,2586
1194,170.8099365234375,31087.0,0.3551543775577991,2586
1291,170.7440185546875,31087.0,0.3551543775577991,2586
1392,170.7440185546875,31087.0,0.3551543775577991,2586
1491,170.7440185546875,31087.0,0.3551543775577991,2586
1595,170.7440185546875,31087.0,0.3551543775577991,2586
1692,170.7440185546875,31087.0,0.3551658035584283,2586
1793,170.7440185546875,31087.0,0.3551658035584283,2586
1894,170.7440185546875,31087.0,0.3551658035584283,2586
1994,170.7440185546875,31094.0,0.3551658035584283,2586
2100,170.7440185546875,31094.0,0.3551658035584283,2586
2193,170.716552734375,31094.0,0.3551658035584283,2586
2297,170.716552734375,31094.0,0.3551658035584283,2586
2396,170.716552734375,31094.0,0.3551658035584283,2586
2491,170.716552734375,31094.0,0.3551658035584283,2586
2593,170.716552734375,31094.0,0.3551658035584283,2586
2691,170.716552734375,31094.0,0.3550515435521362,2586
2795,170.716552734375,31094.0,0.3550515435521362,2586
2894,170.716552734375,31057.0,0.3550515435521362,2586
2995,170.716552734375,31057.0,0.3550515435521362,2586
3094,170.716552734375,31057.0,0.3550515435521362,2586
3193,170.7330322265625,31057.0,0.3550515435521362,2586
3293,170.7330322265625,31057.0,0.3550515435521362,2586
3394,170.7330322265625,31057.0,0.3550515435521362,2586
3495,170.7330322265625,31057.0,0.3550515435521362,2586
3595,170.7330322265625,31057.0,0.3550515435521362,2586
3692,170.7330322265625,31057.0,0.3550515435521362,2586
3798,170.7330322265625,31057.0,0.3550515435521362,2586
3897,170.7330322265625,31057.0,0.3550515435521362,2586
3992,170.7330322265625,31057.0,0.3559770496031024,2586
4094,170.7330322265625,31057.0,0.3559770496031024,2586
4192,170.7330322265625,21509.0,0.3559770496031024,2586
4296,170.7330322265625,21509.0,0.3559770496031024,2586
4393,88.2861328125,21509.0,0.3559770496031024,2586
4494,88.2861328125,21509.0,0.3559770496031024,2586
4596,88.2861328125,21509.0,0.3559770496031024,2586
4692,88.2861328125,21509.0,0.3559770496031024,2586
4794,88.2861328125,21509.0,0.3559770496031024,2586
4892,88.2861328125,21509.0,-2.9251818470852142,2586
4998,88.2861328125,21509.0,-2.9251818470852142,2586
5096,88.2861328125,21509.0,-2.9251818470852142,2586
5191,88.2861328125,-316012.0,-2.9251818470852142,2471
5297,88.2861328125,-316012.0,-2.9251818470852142,2471
5393,125.5682373046875,-316012.0,-2.9251818470852142,2471
5498,125.5682373046875,-316012.0,-2.9251818470852142,2471
5594,125.5682373046875,-316012.0,-2.9251818470852142,2471
5691,125.5682373046875,-316012.0,-2.9251818470852142,2471
5794,125.5682373046875,-316012.0,-2.9251818470852142,2471
5892,125.5682373046875,-593021.0,-6.1249647672922825,2471
5994,125.5682373046875,-593021.0,-6.1249647672922825,2471
6092,346.1627197265625,-593021.0,-6.1249647672922825,2471
6195,346.1627197265625,-593021.0,-6.1249647672922825,2471
6298,346.1627197265625,-593021.0,-6.1249647672922825,2471
6390,346.1627197265625,-593021.0,-6.1249647672922825,2471
6495,346.1627197265625,-593021.0,-6.1249647672922825,2471
6591,346.1627197265625,-593021.0,-6.1249647672922825,2471
6730,346.1627197265625,-593021.0,-6.1249647672922825,2471
6806,346.1627197265625,-906751.0,-9.649566033386591,2471
6893,346.1627197265625,-906751.0,-9.649566033386591,2471
6993,346.1627197265625,-906751.0,-9.649566033386591,2471
7092,52.943115234375,-906751.0,-9.649566033386591,2273
7194,52.943115234375,-906751.0,-9.649566033386591,2273
7292,52.943115234375,-906751.0,-9.649566033386591,2273
7395,52.943115234375,-906751.0,-9.649566033386591,2273
7495,52.943115234375,-906751.0,-9.649566033386591,2273
7591,52.943115234375,-906751.0,-9.649566033386591,2273
7697,52.943115234375,-906751.0,-9.649566033386591,2273
7794,52.943115234375,-1202589.0,-13.134130593276142,2273
7895,52.943115234375,-1202589.0,-13.134130593276142,2273
7992,313.92333984375,-1202589.0,-13.134130593276142,2273
8093,313.92333984375,-1202589.0,-13.134130593276142,2273
8194,313.92333984375,-1202589.0,-13.134130593276142,2273
8292,313.92333984375,-1202589.0,-13.134130593276142,2273
8393,313.92333984375,-1202589.0,-13.134130593276142,2273
8490,313.92333984375,-1202589.0,-16.324578470969143,2273
8595,313.92333984375,-1202589.0,-16.324578470969143,2273
8694,313.92333984375,-1202589.0,-16.324578470969143,2273
8790,313.92333984375,-1492620.0,-16.324578470969143,2273
8893,313.92333984375,-1492620.0,-16.324578470969143,2273
8990,127.72705078125,-1492620.0,-16.324578470969143,2069
9094,127.72705078125,-1492620.0,-16.324578470969143,2069
9195,127.72705078125,-1492620.0,-16.324578470969143,2069
9291,127.72705078125,-1492620.0,-16.324578470969143,2069
9394,127.72705078125,-1492620.0,-16.324578470969143,2069
9495,127.72705078125,-1492620.0,-19.83557137031406,2069
9593,127.72705078125,-1492620.0,-19.83557137031406,2069
9691,127.72705078125,-1796899.0,-19.83557137031406,2069
9793,127.72705078125,-1796899.0,-19.83557137031406,2069
9895,127.72705078125,-1796899.0,-19.83557137031406,2069
9992,125.5462646484375,-1796899.0,-19.83557137031406,2069
10094,125.5462646484375,-1796899.0,-19.83557137031406,2069
10192,125.5462646484375,-1796899.0,-19.83557137031406,2069
10294,125.5462646484375,-1796899.0,-19.83557137031406,2069
10392,125.5462646484375,-1796899.0,-23.330019420747877,2069
10494,125.5462646484375,-1796899.0,-23.330019420747877,2069
10595,125.5462646484375,-1796899.0,-23.330019420747877,2069
10693,31.871337890625,-2102090.0,-23.330019420747877,2069
10794,31.871337890625,-2102090.0,-23.330019420747877,2069
10893,31.871337890625,-2102090.0,-23.330019420747877,1857
10996,31.871337890625,-2102090.0,-23.330019420747877,1857
11092,31.871337890625,-2102090.0,-23.330019420747877,1857
11197,31.871337890625,-2102090.0,-23.330019420747877,1857
11298,31.871337890625,-2102090.0,-26.77787224061577,1857
11392,31.871337890625,-2102090.0,-26.77787224061577,1857
11492,31.871337890625,-2102090.0,-26.77787224061577,1857
11593,151.69921875,-2404263.0,-26.77787224061577,1857
11695,151.69921875,-2404263.0,-26.77787224061577,1857
11793,151.69921875,-2404263.0,-26.77787224061577,1857
11895,151.69921875,-2404263.0,-26.77787224061577,1857
11994,151.69921875,-2404263.0,-26.77787224061577,1857
12091,151.69921875,-2404263.0,-26.77787224061577,1857
12193,151.69921875,-2404263.0,-26.77787224061577,1857
12290,151.69921875,-2404263.0,-30.447412324691634,1857
12394,151.69921875,-2404263.0,-30.447412324691634,1857
12495,151.69921875,-2404263.0,-30.447412324691634,1857
12607,151.69921875,-2724971.0,-30.447412324691634,1857
12694,151.69921875,-2724971.0,-30.447412324691634,1857
12793,180.3240966796875,-2724971.0,-30.447412324691634,1857
12893,180.3240966796875,-2724971.0,-30.447412324691634,1857
12990,180.3240966796875,-2724971.0,-30.447412324691634,1639
13098,180.3240966796875,-2724971.0,-30.447412324691634,1639
13196,180.3240966796875,-2724971.0,-30.447412324691634,1639
13292,180.3240966796875,-2724971.0,-33.84601908184762,1639
13397,180.3240966796875,-2724971.0,-33.84601908184762,1639
13494,38.880615234375,-3019027.0,-33.84601908184762,1639
13593,38.880615234375,-3019027.0,-33.84601908184762,1639
13692,38.880615234375,-3019027.0,-33.84601908184762,1639
13795,38.880615234375,-3019027.0,-33.84601908184762,1639
13894,38.880615234375,-3019027.0,-33.84601908184762,1639
13992,38.880615234375,-3019027.0,-33.84601908184762,1639
14096,38.880615234375,-3019027.0,-33.84601908184762,1639
14191,38.880615234375,-3019027.0,-37.53338372690506,1639
14292,38.880615234375,-3019027.0,-37.53338372690506,1639
14394,38.880615234375,-3019027.0,-37.53338372690506,1639
14494,350.1068115234375,-3338832.0,-37.53338372690506,1639
14594,350.1068115234375,-3338832.0,-37.53338372690506,1639
14693,350.1068115234375,-3338832.0,-37.53338372690506,1422
14792,350.1068115234375,-3338832.0,-37.53338372690506,1422
14893,350.1068115234375,-3338832.0,-37.53338372690506,1422
14992,350.1068115234375,-3338832.0,-37.53338372690506,1422
15099,350.1068115234375,-3338832.0,-37.53338372690506,1422
15195,350.1068115234375,-3646789.0,-41.024209735139415,1422
15294,350.1068115234375,-3646789.0,-41.024209735139415,1422
15401,154.423828125,-3646789.0,-41.024209735139415,1422
15490,154.423828125,-3646789.0,-41.024209735139415,1422
15595,154.423828125,-3646789.0,-41.024209735139415,1422
15692,154.423828125,-3646789.0,-41.024209735139415,1422
15793,154.423828125,-3646789.0,-41.024209735139415,1422
15891,154.423828125,-3646789.0,-44.41942297010853,1422
15994,154.423828125,-3646789.0,-44.41942297010853,1422
16094,154.423828125,-3646789.0,-44.41942297010853,1422
16193,154.423828125,-3944021.0,-44.41942297010853,1422
16294,154.423828125,-3944021.0,-44.41942297010853,1422
16394,326.6290283203125,-3944021.0,-44.41942297010853,1422
16494,326.6290283203125,-3944021.0,-44.41942297010853,1422
16592,326.6290283203125,-3944021.0,-44.41942297010853,1207
16693,326.6290283203125,-3944021.0,-44.41942297010853,1207
16792,326.6290283203125,-3944021.0,-44.41942297010853,1207
16892,326.6290283203125,-3944021.0,-47.891807413327335,1207
16994,326.6290283203125,-3944021.0,-47.891807413327335,1207
17095,326.6290283203125,-4263347.0,-47.891807413327335,1207
17192,326.6290283203125,-4263347.0,-47.891807413327335,1207
17292,19.302978515625,-4263347.0,-47.891807413327335,1207
17396,19.302978515625,-4263347.0,-47.891807413327335,1207
17495,19.302978515625,-4263347.0,-47.891807413327335,1207
17592,19.302978515625,-4263347.0,-47.891807413327335,1207
17699,19.302978515625,-4263347.0,-47.891807413327335,1207
17793,19.302978515625,-4263347.0,-51.25364530045852,1207
17902,19.302978515625,-4263347.0,-51.25364530045852,1207
17993,19.302978515625,-4542509.0,-51.25364530045852,1207
18095,19.302978515625,-4542509.0,-51.25364530045852,1207
18192,19.302978515625,-4542509.0,-51.25364530045852,1207
18292,329.1943359375,-4542509.0,-51.25364530045852,1207
18393,329.1943359375,-4542509.0,-51.25364530045852,1207
18492,329.1943359375,-4542509.0,-51.25364530045852,1207
18593,329.1943359375,-4542509.0,-51.25364530045852,1207
18691,329.1943359375,-4542509.0,-54.70613707658187,993
18799,329.1943359375,-4542509.0,-54.70613707658187,993
18895,329.1943359375,-4542509.0,-54.70613707658187,993
18991,329.1943359375,-4851855.0,-54.70613707658187,993
19092,329.1943359375,-4851855.0,-54.70613707658187,993
19191,27.3944091796875,-4851855.0,-54.70613707658187,993
19296,27.3944091796875,-4851855.0,-54.70613707658187,993
19392,27.3944091796875,-4851855.0,-54.70613707658187,993
19495,27.3944091796875,-4851855.0,-54.70613707658187,993
19596,27.3944091796875,-4851855.0,-54.70613707658187,993
19695,27.3944091796875,-4851855.0,-58.19807140687726,993
19793,27.3944091796875,-4851855.0,-58.19807140687726,993
19895,27.3944091796875,-4851855.0,-58.19807140687726,993
19993,27.3944091796875,-5157126.0,-58.19807140687726,993
20093,27.3944091796875,-5157126.0,-58.19807140687726,993
20193,173.25439453125,-5157126.0,-58.19807140687726,993
20298,173.25439453125,-5157126.0,-58.19807140687726,993
20391,173.25439453125,-5157126.0,-58.19807140687726,993
20496,173.25439453125,-5157126.0,-58.19807140687726,993
20591,173.25439453125,-5157126.0,-58.19807140687726,993
20694,173.25439453125,-5157126.0,-61.56559944232179,790
20800,173.25439453125,-5157126.0,-61.56559944232179,790
20893,271.16455078125,-5451856.0,-61.56559944232179,790
20994,271.16455078125,-5451856.0,-61.56559944232179,790
21092,271.16455078125,-5451856.0,-61.56559944232179,790
21195,271.16455078125,-5451856.0,-61.56559944232179,790
21294,271.16455078125,-5451856.0,-61.56559944232179,790
21392,271.16455078125,-5451856.0,-61.56559944232179,790
21496,271.16455078125,-5451856.0,-61.56559944232179,790
21594,271.16455078125,-5451856.0,-65.21749778142616,790
21694,271.16455078125,-5451856.0,-65.21749778142616,790
21793,271.16455078125,-5451856.0,-65.21749778142616,790
21891,28.2843017578125,-5770947.0,-65.21749778142616,790
21995,28.2843017578125,-5770947.0,-65.21749778142616,790
22092,28.2843017578125,-5770947.0,-65.21749778142616,790
22194,28.2843017578125,-5770947.0,-65.21749778142616,790
22292,28.2843017578125,-5770947.0,-65.21749778142616,790
22394,28.2843017578125,-5770947.0,-65.21749778142616,790
22501,28.2843017578125,-5770947.0,-65.21749778142616,790
22592,28.2843017578125,-5770947.0,-68.87189841466831,590
22698,28.2843017578125,-5770947.0,-68.87189841466831,590
22797,28.2843017578125,-6080399.0,-68.87189841466831,590
22894,28.2843017578125,-6080399.0,-68.87189841466831,590
22995,28.2843017578125,-6080399.0,-68.87189841466831,590
23090,97.3004150390625,-6080399.0,-68.87189841466831,590
23197,97.3004150390625,-6080399.0,-68.87189841466831,590
23293,97.3004150390625,-6080399.0,-71.91379685818093,590
23394,97.3004150390625,-6080399.0,-71.91379685818093,590
23499,97.3004150390625,-6373412.0,-71.91379685818093,590
23595,97.3004150390625,-6373412.0,-71.91379685818093,590
23696,97.3004150390625,-6373412.0,-71.91379685818093,590
23795,300.2508544921875,-6373412.0,-71.91379685818093,590
23892,300.2508544921875,-6373412.0,-71.91379685818093,590
23990,300.2508544921875,-6373412.0,-71.91379685818093,590
24092,300.2508544921875,-6373412.0,-71.91379685818093,590
24196,300.2508544921875,-6373412.0,-71.91379685818093,590
24291,300.2508544921875,-6373412.0,-75.5139125624337,590
24396,300.2508544921875,-6373412.0,-75.5139125624337,590
24491,300.2508544921875,-6689882.0,-75.5139125624337,388
24593,300.2508544921875,-6689882.0,-75.5139125624337,388
24693,52.130126953125,-6689882.0,-75.5139125624337,388
24793,52.130126953125,-6689882.0,-75.5139125624337,388
24893,52.130126953125,-6689882.0,-75.5139125624337,388
24993,52.130126953125,-6689882.0,-75.5139125624337,388
25092,52.130126953125,-6689882.0,-75.5139125624337,388
25192,52.130126953125,-6689882.0,-78.79067244887977,388
25293,52.130126953125,-6689882.0,-78.79067244887977,388
25427,52.130126953125,-6956612.0,-78.79067244887977,388
25496,52.130126953125,-6956612.0,-78.79067244887977,388
25592,52.130126953125,-6956612.0,-78.79067244887977,388
25693,318.197021484375,-6956612.0,-78.79067244887977,388
25794,318.197021484375,-6956612.0,-78.79067244887977,388
25895,318.197021484375,-6956612.0,-78.79067244887977,388
25993,318.197021484375,-6956612.0,-78.79067244887977,388
26094,318.197021484375,-6956612.0,-78.79067244887977,388
26192,318.197021484375,-6956612.0,-82.17032347099189,388
26293,318.197021484375,-6956612.0,-82.17032347099189,388
26392,318.197021484375,-6956612.0,-82.17032347099189,388
26491,193.018798828125,-7252476.0,-82.17032347099189,184
26597,193.018798828125,-7252476.0,-82.17032347099189,184
26693,193.018798828125,-7252476.0,-82.17032347099189,184
26794,193.018798828125,-7252476.0,-82.17032347099189,184
26895,193.018798828125,-7252476.0,-85.47659671706322,184
26994,193.018798828125,-7252476.0,-85.47659671706322,184
27095,193.018798828125,-7252476.0,-85.47659671706322,184
27192,193.018798828125,-7546370.0,-85.47659671706322,184
27294,193.018798828125,-7546370.0,-85.47659671706322,184
27391,47.1533203125,-7546370.0,-85.47659671706322,184
27497,47.1533203125,-7546370.0,-85.47659671706322,184
27594,47.1533203125,-7546370.0,-85.47659671706322,184
27692,47.1533203125,-7546370.0,-85.47659671706322,184
27794,47.1533203125,-7546370.0,-85.47659671706322,184
27893,47.1533203125,-7810328.0,-88.57009497941736,184
27995,47.1533203125,-7810328.0,-88.57009497941736,184
28092,296.8011474609375,-7810328.0,-88.57009497941736,184
28192,296.8011474609375,-7810328.0,-88.57009497941736,184
28291,296.8011474609375,-7810328.0,-88.57009497941736,184
28392,296.8011474609375,-7810328.0,-88.57009497941736,4072
28492,296.8011474609375,-7810328.0,-88.57009497941736,4072
28591,296.8011474609375,-7810328.0,-88.57009497941736,4072
28693,296.8011474609375,-7810328.0,-88.57009497941736,4072
28800,296.8011474609375,-7810328.0,-92.1407430280474,4072
28892,296.8011474609375,-7810328.0,-92.1407430280474,4072
28992,296.8011474609375,-7810328.0,-92.1407430280474,4072
29092,335.577392578125,-8139962.0,-92.1407430280474,4072
29196,335.577392578125,-8139962.0,-92.1407430280474,4072
29292,335.577392578125,-8139962.0,-92.1407430280474,4072
29392,335.577392578125,-8139962.0,-92.1407430280474,4072
29493,335.577392578125,-8139962.0,-92.1407430280474,4072
29595,335.577392578125,-8139962.0,-92.1407430280474,4072
29695,335.577392578125,-8139962.0,-92.1407430280474,4072
29792,335.577392578125,-8139962.0,-95.98359268966715,4072
29898,335.577392578125,-8139962.0,-95.98359268966715,4072
29994,335.577392578125,-8139962.0,-95.98359268966715,4072
30090,54.5855712890625,-8459203.0,-95.98359268966715,4072
30192,54.5855712890625,-8459203.0,-95.98359268966715,4072
30291,54.5855712890625,-8459203.0,-95.98359268966715,3869
30392,54.5855712890625,-8459203.0,-95.98359268966715,3869
30492,54.5855712890625,-8459203.0,-99.16931020309966,3869
30594,54.5855712890625,-8459203.0,-99.16931020309966,3869
30699,54.5855712890625,-8459203.0,-99.16931020309966,3869
30793,54.5855712890625,-8728183.0,-99.16931020309966,3869
30894,54.5855712890625,-8728183.0,-99.16931020309966,3869
30992,300.3167724609375,-8728183.0,-99.16931020309966,3869
31092,300.3167724609375,-8728183.0,-99.16931020309966,3869
31195,300.3167724609375,-8728183.0,-99.16931020309966,3869
31292,300.3167724609375,-8728183.0,-99.16931020309966,3869
31399,300.3167724609375,-8728183.0,-99.16931020309966,3869
31490,300.3167724609375,-8728183.0,-102.54784147715011,3869
31594,300.3167724609375,-8728183.0,-102.54784147715011,3869
31694,300.3167724609375,-8728183.0,-102.54784147715011,3869
31793,300.3167724609375,-9048085.0,-102.54784147715011,3869
31895,300.3167724609375,-9048085.0,-102.54784147715011,3869
31993,15.4742431640625,-9048085.0,-102.54784147715011,3869
32094,15.4742431640625,-9048085.0,-102.54784147715011,3869
32192,15.4742431640625,-9048085.0,-102.54784147715011,3651
32296,15.4742431640625,-9048085.0,-102.54784147715011,3651
32395,15.4742431640625,-9048085.0,-102.54784147715011,3651
32492,15.4742431640625,-9048085.0,-106.05949708453153,3651
32594,15.4742431640625,-9048085.0,-106.05949708453153,3651
32695,15.4742431640625,-9334561.0,-106.05949708453153,3651
32794,15.4742431640625,-9334561.0,-106.05949708453153,3651
32896,15.4742431640625,-9334561.0,-106.05949708453153,3651
32991,229.32861328125,-9334561.0,-106.05949708453153,3651
33093,229.32861328125,-9334561.0,-106.05949708453153,3651
33190,229.32861328125,-9334561.0,-106.05949708453153,3651
33296,229.32861328125,-9334561.0,-106.05949708453153,3651
33395,229.32861328125,-9334561.0,-106.05949708453153,3651
33492,229.32861328125,-9626416.0,-109.34513497346649,3651
33596,229.32861328125,-9626416.0,-109.34513497346649,3651
33692,19.1766357421875,-9626416.0,-109.34513497346649,3651
33795,19.1766357421875,-9626416.0,-109.34513497346649,3651
33892,19.1766357421875,-9626416.0,-109.34513497346649,3651
33997,19.1766357421875,-9626416.0,-109.34513497346649,3651
34094,19.1766357421875,-9626416.0,-109.34513497346649,3651
34191,19.1766357421875,-9626416.0,-109.34513497346649,3431
34294,19.1766357421875,-9626416.0,-109.34513497346649,3431
34397,19.1766357421875,-9626416.0,-112.94439372767208,3431
34493,19.1766357421875,-9626416.0,-112.94439372767208,3431
34594,22.5164794921875,-9955686.0,-112.94439372767208,3431
34691,22.5164794921875,-9955686.0,-112.94439372767208,3431
34795,22.5164794921875,-9955686.0,-112.94439372767208,3431
34891,22.5164794921875,-9955686.0,-112.94439372767208,3431
34993,22.5164794921875,-9955686.0,-112.94439372767208,3431
35091,22.5164794921875,-9955686.0,-112.94439372767208,3431
35195,22.5164794921875,-9955686.0,-112.94439372767208,3431
35297,22.5164794921875,-9955686.0,-112.94439372767208,3431
35392,22.5164794921875,-10240877.0,-116.32531303585404,3431
35492,22.5164794921875,-10240877.0,-116.32531303585404,3431
35593,345.179443359375,-10240877.0,-116.32531303585404,3431
35693,345.179443359375,-10240877.0,-116.32531303585404,3431
35790,345.179443359375,-10240877.0,-116.32531303585404,3431
35893,345.179443359375,-10240877.0,-116.32531303585404,3431
35992,345.179443359375,-10240877.0,-116.32531303585404,3431
36091,345.179443359375,-10240877.0,-119.8271308566937,3219
36194,345.179443359375,-10240877.0,-119.8271308566937,3219
36292,345.179443359375,-10549459.0,-119.8271308566937,3219
36396,345.179443359375,-10549459.0,-119.8271308566937,3219
36494,345.179443359375,-10549459.0,-119.8271308566937,3219
36593,19.4403076171875,-10549459.0,-119.8271308566937,3219
36699,19.4403076171875,-10549459.0,-119.8271308566937,3219
36792,19.4403076171875,-10549459.0,-119.8271308566937,3219
36893,19.4403076171875,-10549459.0,-119.8271308566937,3219
37000,19.4403076171875,-10549459.0,-119.8271308566937,3219
37092,19.4403076171875,-10549459.0,-123.34126590621165,3219
37195,19.4403076171875,-10549459.0,-123.34126590621165,3219
37293,19.4403076171875,-10857996.0,-123.34126590621165,3219
37394,19.4403076171875,-10857996.0,-123.34126590621165,3219
37494,202.5274658203125,-10857996.0,-123.34126590621165,3219
37594,202.5274658203125,-10857996.0,-123.34126590621165,3219
37694,202.5274658203125,-10857996.0,-123.34126590621165,3219
37792,202.5274658203125,-10857996.0,-123.34126590621165,3219
37893,202.5274658203125,-10857996.0,-123.34126590621165,3219
37992,202.5274658203125,-10857996.0,-126.68098305612467,3021
38097,202.5274658203125,-10857996.0,-126.68098305612467,3021
38195,202.5274658203125,-10857996.0,-126.68098305612467,3021
38292,202.5274658203125,-11143828.0,-126.68098305612467,3021
38393,202.5274658203125,-11143828.0,-126.68098305612467,3021
38491,308.6279296875,-11143828.0,-126.68098305612467,3021
38594,308.6279296875,-11143828.0,-126.68098305612467,3021
38692,308.6279296875,-11143828.0,-126.68098305612467,3021
38795,308.6279296875,-11143828.0,-126.68098305612467,3021
38893,308.6279296875,-11143828.0,-126.68098305612467,3021
38993,308.6279296875,-11143828.0,-130.36288607288134,3021
39098,308.6279296875,-11143828.0,-130.36288607288134,3021
39192,308.6279296875,-11493043.0,-130.36288607288134,3021
39293,308.6279296875,-11493043.0,-130.36288607288134,3021
39395,308.6279296875,-11493043.0,-130.36288607288134,3021
39492,183.5760498046875,-11493043.0,-130.36288607288134,3021
39593,183.5760498046875,-11493043.0,-130.36288607288134,3021
39691,183.5760498046875,-11493043.0,-130.36288607288134,3021
39791,183.5760498046875,-11493043.0,-130.36288607288134,3021
39902,183.5760498046875,-11493043.0,-134.09521203041473,2816
39991,183.5760498046875,-11493043.0,-134.09521203041473,2816
40093,183.5760498046875,-11493043.0,-134.09521203041473,2816
40194,183.5760498046875,-11754302.0,-134.09521203041473,2816
40293,183.5760498046875,-11754302.0,-134.09521203041473,2816
40394,183.5760498046875,-11754302.0,-134.09521203041473,2816
40492,231.7071533203125,-11754302.0,-134.09521203041473,2816
40593,231.7071533203125,-11754302.0,-134.09521203041473,2816
40694,231.7071533203125,-11754302.0,-134.09521203041473,2816
40798,231.7071533203125,-11754302.0,-134.09521203041473,2816
40892,231.7071533203125,-11754302.0,-134.30466204794882,2816
40993,231.7071533203125,-11754302.0,-134.30466204794882,2816
41093,231.7071533203125,-11754302.0,-134.30466204794882,2816
41197,231.7071533203125,-11754296.0,-134.30466204794882,2816
41320,231.7071533203125,-11754296.0,-134.30466204794882,2816
41396,231.624755859375,-11754296.0,-134.30466204794882,2816
41492,231.624755859375,-11754296.0,-134.30466204794882,2816
41596,231.624755859375,-11754296.0,-134.30466204794882,2816
41692,231.624755859375,-11754296.0,-134.30466204794882,2816
41792,231.624755859375,-11754296.0,-134.30466204794882,2816
41891,231.624755859375,-11754296.0,-134.30467347394946,2792
41995,231.624755859375,-11754296.0,-134.30467347394946,2792
42095,231.7291259765625,-11754309.0,-134.30467347394946,2792
42195,231.7291259765625,-11754309.0,-134.30467347394946,2792
42299,231.7291259765625,-11754309.0,-134.30467347394946,2792
42393,231.7291259765625,-11754309.0,-134.30467347394946,2792
42495,231.7291259765625,-11754309.0,-134.30467347394946,2792
42594,231.7291259765625,-11754309.0,-134.30467347394946,2792
